id,zipCode,location.lat,location.lon,status,availability.bikes,availability.slots,slots_proportion,bikes_proportion
82,06100,19.433115,-99.143686,OPN,1,10,0.9090909090909091,0.09090909090909094
29,06500,19.434913,-99.149939,OPN,9,25,0.7352941176470589,0.2647058823529411
192,11510,19.42592,-99.190755,OPN,34,1,0.02857142857142857,0.9714285714285714
194,11510,19.424282,-99.180334,OPN,4,20,0.8333333333333334,0.16666666666666663
195,11100,19.424926,-99.185147,OPN,2,20,0.9090909090909091,0.09090909090909094
62,06140,19.413322,-99.175202,OPN,0,17,1.0,0.0
63,06100,19.413681,-99.171531,OPN,7,28,0.8,0.19999999999999996
67,06170,19.411797,-99.17588,OPN,11,13,0.5416666666666666,0.45833333333333337
68,06170,19.411556,-99.17406,OPN,17,12,0.41379310344827586,0.5862068965517242
49,06140,19.416712,-99.175704,OPN,3,33,0.9166666666666666,0.08333333333333337
50,06140,19.416938,-99.173648,OPN,6,20,0.7692307692307693,0.23076923076923073
53,06140,19.414773,-99.178433,OPN,1,14,0.9333333333333333,0.06666666666666665
54,06700,19.416215,-99.170825,OPN,28,7,0.2,0.8
57,06140,19.414903,-99.17495,OPN,0,12,1.0,0.0
58,06140,19.41568,-99.171793,OPN,4,22,0.8461538461538461,0.15384615384615385
60,06140,19.414191,-99.177123,OPN,4,32,0.8888888888888888,0.11111111111111116
447,06140,19.418858,-99.176776,OPN,17,10,0.37037037037037035,0.6296296296296297
4,06500,19.428309,-99.171713,OPN,15,0,0.0,1.0
5,06500,19.42972,-99.169363,OPN,9,3,0.25,0.75
6,06500,19.430922,-99.166959,OPN,14,1,0.06666666666666667,0.9333333333333333
7,06500,19.425468,-99.175166,OPN,8,15,0.6521739130434783,0.34782608695652173
1,06500,19.4335714,-99.1678091,OPN,14,10,0.4166666666666667,0.5833333333333333
2,06500,19.431386,-99.171695,OPN,2,10,0.8333333333333334,0.16666666666666663
9,06500,19.428009,-99.169918,OPN,9,13,0.5909090909090909,0.40909090909090906
11,06500,19.430992,-99.163593,OPN,13,2,0.13333333333333333,0.8666666666666667
12,06500,19.432313,-99.161597,OPN,2,13,0.8666666666666667,0.1333333333333333
13,06500,19.42502,-99.17231,OPN,10,21,0.6774193548387096,0.32258064516129037
14,06500,19.424768,-99.173261,OPN,7,28,0.8,0.19999999999999996
15,06500,19.425477,-99.171567,OPN,2,22,0.9166666666666666,0.08333333333333337
16,06500,19.427226,-99.168242,OPN,0,34,1.0,0.0
17,06500,19.427501,-99.167125,OPN,4,22,0.8461538461538461,0.15384615384615385
18,06500,19.42888,-99.164176,OPN,7,27,0.7941176470588235,0.20588235294117652
19,06500,19.429241,-99.163377,OPN,14,9,0.391304347826087,0.6086956521739131
20,06500,19.430964,-99.160206,OPN,9,15,0.625,0.375
257,06500,19.4338,-99.16622,OPN,2,19,0.9047619047619048,0.09523809523809523
465,11490,19.445039,-99.194078,OPN,2,22,0.9166666666666666,0.08333333333333337
448,06720,19.426611,-99.14447,OPN,3,26,0.896551724137931,0.10344827586206895
122,06500,19.425502,-99.146337,OPN,7,23,0.7666666666666667,0.23333333333333328
123,06500,19.424161,-99.153117,OPN,4,25,0.8620689655172413,0.13793103448275867
110,06720,19.42513,-99.14339,OPN,20,5,0.2,0.8
298,3103,19.394073,-99.16214,OPN,1,19,0.95,0.050000000000000044
299,3103,19.394601,-99.165054,OPN,16,7,0.30434782608695654,0.6956521739130435
300,3103,19.393268,-99.168333,OPN,0,19,1.0,0.0
301,3103,19.393807,-99.171133,OPN,1,23,0.9583333333333334,0.04166666666666663
302,3103,19.393832,-99.171466,OPN,1,33,0.9705882352941176,0.02941176470588236
291,3103,19.397651,-99.169946,OPN,0,27,1.0,0.0
316,3103,19.391056,-99.1712,OPN,6,19,0.76,0.24
317,3103,19.391456,-99.166157,OPN,7,27,0.7941176470588235,0.20588235294117652
318,3103,19.392249,-99.164127,OPN,11,10,0.47619047619047616,0.5238095238095238
319,3103,19.391991,-99.162684,OPN,6,21,0.7777777777777778,0.2222222222222222
372,3104,19.37797,-99.170289,OPN,1,20,0.9523809523809523,0.04761904761904767
373,3100,19.377968,-99.166663,OPN,7,11,0.6111111111111112,0.38888888888888884
377,3104,19.375394,-99.16375,OPN,14,22,0.6111111111111112,0.38888888888888884
378,3104,19.375823,-99.168076,OPN,2,26,0.9285714285714286,0.0714285714285714
379,3104,19.375751,-99.17084,OPN,14,22,0.6111111111111112,0.38888888888888884
393,3200,19.372796,-99.172558,OPN,2,34,0.9444444444444444,0.05555555555555558
356,3100,19.381292,-99.170171,OPN,0,17,1.0,0.0
357,3100,19.380598,-99.1669248,OPN,1,23,0.9583333333333334,0.04166666666666663
358,3100,19.380168,-99.164222,OPN,6,6,0.5,0.5
359,3100,19.379269,-99.161169,OPN,5,28,0.8484848484848485,0.1515151515151515
360,3100,19.3790279,-99.1628259,OPN,11,10,0.47619047619047616,0.5238095238095238
344,3100,19.382107,-99.162243,OPN,15,11,0.4230769230769231,0.5769230769230769
323,3103,19.389026,-99.163403,OPN,0,24,1.0,0.0
324,3100,19.3872468,-99.1656554,OPN,15,3,0.16666666666666666,0.8333333333333334
325,3100,19.3881779,-99.1696894,OPN,9,14,0.6086956521739131,0.3913043478260869
335,3100,19.387003,-99.173504,OPN,3,30,0.9090909090909091,0.09090909090909094
336,3100,19.385531,-99.169673,OPN,8,13,0.6190476190476191,0.38095238095238093
337,3100,19.384849,-99.16704,OPN,5,16,0.7619047619047619,0.23809523809523814
338,3100,19.384249,-99.163273,OPN,4,17,0.8095238095238095,0.19047619047619047
292,3103,19.396917,-99.166264,OPN,3,32,0.9142857142857143,0.08571428571428574
293,3103,19.397373,-99.164598,OPN,2,34,0.9444444444444444,0.05555555555555558
294,3020,19.396513,-99.160924,OPN,1,23,0.9583333333333334,0.04166666666666663
278,3103,19.40071,-99.163831,OPN,15,5,0.25,0.75
279,3103,19.399908,-99.166553,OPN,1,27,0.9642857142857143,0.0357142857142857
282,3103,19.398692,-99.161273,OPN,0,17,1.0,0.0
283,3103,19.39827,-99.167383,OPN,8,13,0.6190476190476191,0.38095238095238093
394,3104,19.372437,-99.171592,OPN,1,35,0.9722222222222222,0.02777777777777779
395,3104,19.373742,-99.169814,OPN,2,27,0.9310344827586207,0.06896551724137934
396,3104,19.371554,-99.170187,OPN,7,14,0.6666666666666666,0.33333333333333337
